date,outlet,title,words,url,body
2026-09-09,Kantarawaddy Times,"Egg Prices Surge to 2,000 Kyat Each at Displaced Camp in Western Hpruso",291,https://www.bnionline.net/en/news/egg-prices-surge-2000-kyat-each-displaced-camp-western-hpruso,"Displaced residents at an internally displaced persons (IDP) site in western Hpruso Township, Karenni State, have been paying up to 2,000 MMK ($0.95 USD) for a single egg for over two months, with prices showing no sign of abating, local sources said.
Egg and basic food prices surged after the Myanmar military junta launched an offensive into Hpruso Township in early May, triggering road blockades. Rainy season mud and impassable terrain have further disrupted supply chains across the region.
Because main transport corridors near active junta columns remain unusable, traders and residents must physically carry essential goods on foot along rugged mountain tracks. The steep labor and transport costs have kept prices inflated.
“Without functional roads, we are completely cut off,” said a local female shopkeeper. “Having to haul goods manually is what drives prices up so dramatically. We also have to take long detours to avoid military patrols, using bad tracks that turn into impassable mud when it rains.”
She noted that even in western Demoso Township, the primary wholesale source for the camp, a single egg sells for 800 MMK.
At the 300-resident IDP camp, three eggs cost 5,000 MMK. Prices there have surpassed those in the Mawchi area and Hpasawng Township, historically known for having the highest commodity prices in Karenni State. In Mawchi, 10,000 MMK buys eight eggs, whereas at the Hpruso IDP site, 10,000 MMK yields only six.
Nationwide, Myanmar’s poultry sector has suffered severe disruption since the 2021 military coup due to hyperinflation and junta restrictions on importing poultry feed, breeding stock, and veterinary pharmaceuticals.
Following the new trade and import controls introduced in July 2026 by junta leader Min Aung Hlaing, baseline egg prices across Myanmar have risen to around 700 MMK per unit."
2026-09-09,Mizzima,Myanmar Junta Uses Loudspeakers to Demand Conscripts from Mandalay’s Myingyan Wards,341,https://www.bnionline.net/en/news/myanmar-junta-uses-loudspeakers-demand-conscripts-mandalays-myingyan-wards,"Ward administrators in Myingyan, Mandalay Region, are patrolling neighborhoods and using megaphones to demand that each ward provide at least one recruit for mandatory military service, local sources said.
Residents reported that the loudspeaker announcements began across all urban wards on the night of September 6, adding that households are also being extorted for monthly conscription fees.
“Because they can no longer easily abduct pedestrians off the streets of Myingyan, they are going ward by ward with loudspeakers, announcing that every neighborhood must supply one person,” a resident told Mizzima. “On top of that, we have been forced to pay money every month.”
Depending on the neighborhood, households were forced to pay between 30,000 and 40,000 MMK (approximately $8–$12 USD) per month to fund the conscription drive.
Administrators have also tightened financial exploitation: if married adult children live under the same roof as their parents, authorities classify them as two separate households—forcing the family to pay double the monthly fee.
Despite collecting these fees, junta forces continue to abduct local youth and passersby from teashops and streets.
“They aren't just taking young adults—even 14- and 15-year-old minors are being abducted,” another resident told Mizzima. “Pro-junta influencers like Thida Yu Mon claim that the regime doesn't collect military fees or conduct forced conscription, but the reality is they have arrested scores of people recently and sent them straight to Light Infantry Battalion (LIB) 15.”
Fearing conscription, most draft-eligible youth have fled Myingyan or escaped abroad. The few young people remaining in the town strictly avoid venturing outdoors after dusk.
Concurrently, the military junta has imposed a ""Four Cuts"" blockade on Myingyan Town and surrounding rural areas, heavily restricting the movement of pedestrians, motorcycles, and vehicles. Authorities have banned the transport of fresh produce, dry groceries, and essential commodities from rural villages, while simultaneously preventing villagers from entering the town to buy staple foods such as rice.
Forced recruitment drives and extortion schemes have escalated through September, hitting not only Myingyan, Meiktila, and Sagaing, but also major urban centers including Yangon and Mandalay."
2026-09-09,Development Media Group,Residents Panic as Junta Attacks Thandwe from Air and Sea DMG Newsroom,361,https://www.bnionline.net/en/news/residents-panic-junta-attacks-thandwe-air-and-sea-dmg-newsroom,"Residents in Thandwe Township, Arakan State, are in a state of panic following days of continuous airstrikes and naval bombardments by the Myanmar military junta.
Local sources reported that junta warships deployed along the Thandwe coastline fired heavy artillery directly into surrounding coastal villages on September 7.
""When fishermen go out to sea, warships harass their boats and shell them. On top of that, jet fighters are bombing residential neighborhoods. The regime bombed us again yesterday, and people are terrified,"" a Thandwe resident said.
On the morning of September 7, junta jet fighters launched two separate airstrikes targeting Thandwe Town, Kyaukkyi Village, and the Ngapali Beach area. The bombing of Thandwe Town killed an elderly woman instantly and injured three other civilians.
The combined air and naval assault has forced residents from at least five coastal villages to abandon their homes.
""Panicked households are fleeing to safer locations. While not every village has been completely evacuated, residents from about four or five coastal communities—including Kyaukkyi, which was struck in earlier attacks—are fleeing,"" another resident explained.
Displaced civilians urgently require emergency humanitarian assistance.
The United League of Arakan (ULA) is currently delivering initial food aid to those affected.
Meanwhile, those remaining in Thandwe face severe livelihood disruption and acute food shortages, as ongoing military threats prevent locals from working or fishing.
Military analysts assess that the junta is combining army, navy, and air assets to launch new counter-offensives and regain control of lost territory in southern Arakan State.
""The regime is trying to incrementally reclaim towns in southern Arakan State, particularly near Gwa,"" said Captain Zin Yaw, a military defector. ""They are attempting to stretch Arakan Army (AA) forces across multiple fronts by mounting a feint from Sittwe while simultaneously pushing toward Rathedaung. They are testing defenses on both fronts to gain a foothold wherever possible.""
Heavy fighting continues to rage between the military junta and the Arakan Army in Sittwe and Kyaukphyu townships.
At the same time, the regime relies heavily on naval and air power to penetrate AA-controlled areas in the south.
As junta offensives expand across Arakan State alongside escalated artillery shelling and airstrikes, civilian casualties continue to mount."
2026-09-09,Independent Mon News Agency,Conscripts Make Up Over 70 Percent of Myanmar Junta's Frontline Troops,425,https://www.bnionline.net/en/news/conscripts-make-over-70-percent-myanmar-juntas-frontline-troops,"Conscripts forcibly recruited by the Myanmar military junta are being used extensively on the frontline, with confidential military documents revealing they account for more than 70 percent of some deployment columns.
A July 2026 frontline deployment roster for Infantry Battalion No. 421 shows that out of 152 personnel deployed, only 11 were senior and junior officers and 22 were regular soldiers.
The remaining 109 were forcibly drafted, new soldiers.
The documents were obtained through Captain Zin Yaw, a military officer who joined the Civil Disobedience Movement (CDM).
Captain Zin Yaw noted that these figures highlight a severe shortage of regular troops within the junta's armed forces.
“They are facing a critical shortage of regular soldiers and are relying primarily on conscripts,” Zin Yaw said. “Regular officers serve in core units, while conscripts are assigned to flank positions and the dangerous frontlines. Over the past two years, the military has systematically expanded its reliance on these recruits.”
Following the 2021 coup, the junta suffered heavy losses as armed resistance expanded nationwide. After losing numerous battalion headquarters, key towns, and equipment, the regime enacted a compulsory military service law in 2024 to address its dwindling troop numbers.
Deserters and defectors report that approximately 5,000 recruits are drafted in each intake and sent to the frontlines after three months of training—and in some cases, after just a single month.
A conscript named Nay Lin, who defected to the Arakan Army (AA) in Rakhine State in 2025, described how recruits are treated as expendable:
“Whenever fighting broke out, the commander and his aides stood near the perimeter fence and ordered, ‘Shoot anyone who retreats.’ I personally saw the commander’s aide shoot and kill two soldiers who were retreating in front of me,” Nay Lin said.
Anti-junta allied forces have also published evidence showing conscripts being ordered into high-risk attacks with high mortality rates, alongside records of recruits killed or captured in action.
As draft evasion increases, the military has turned to more aggressive tactics, seizing young people from their homes at night, detaining civilians at checkpoints, and abducting bystanders on the street.
A human rights volunteer assisting forcibly recruited youth in Pyay, Bago Region, described the escalating crisis:
“There are no boundaries anymore. They break into homes and drag people away. By the time families go searching the next morning, the recruits have already been transferred out of local staging camps. Young people are terrified to step outside, and parents are left weeping at camp gates. Once someone is taken, it feels as if they are gone for good.”"
2026-09-09,Network Media Group,Myanmar Junta Airstrike Kills Displaced Woman in Mindon Despite Absence of Active Clashes,302,https://www.bnionline.net/en/news/myanmar-junta-airstrike-kills-displaced-woman-mindon-despite-absence-active-clashes,"A junta airstrike targeting residential homes near Mezali Village in Mindon Township, Magway Region, killed an internally displaced woman and seriously injured another on September 6, despite no active fighting being reported in the area, according to residents.
At approximately 2:30 p.m. on September 6, junta aircraft bombed homes along the Pathein-Monywa Highway, north of the Mezali Bridge. Roughly 30 minutes later, two motorized paragliders (paramotors) conducted follow-up bombing runs and opened fire indiscriminately with machine guns.
The double assault severely injured two displaced women who had taken refuge in Mezali Village; one died from her injuries later that evening. Local sources confirmed that the victim had previously fled Arakan Army (AA)-controlled Nyaungkyoe Village in neighboring Bago Region’s Padaung Township. The strikes also inflicted extensive structural damage on nearby homes.
“During the initial strike, the first bomb hit a police officer’s house near the bridge. The homes directly across the road were also struck and badly damaged,” a local woman in her 40s said.
A resident noted that the paramotors likely launched from neighboring Thayet Township rather than Mindon, adding that this was the first reported deployment of motorized paragliders in Mindon Township.
Locals assessed that the aircraft targeted the northern outskirts of the village—an area frequently used as a transit route by anti-regime resistance forces—rather than the main village center.
Following the airstrikes, rumors of an impending junta ground column triggered a mass pre-emptive evacuation of Mezali and neighboring villages, including Thayetoke, Dalelpyin, and Mezali Ywama. Women, children, and the elderly were among those who fled into nearby forests and safer areas.
According to local residents, anti-junta resistance forces control most sections of the Pathein-Monywa Highway running through Kanma, Mindon, and Minhla townships in Magway Region’s Thayet District, with the junta maintaining control over only a few isolated checkpoints and positions."
2026-09-10,Kachin News Group,KIA Destroys Two Junta Support Ships in Latest River Attack in Kachin State,183,https://www.bnionline.net/en/news/kia-destroys-two-junta-support-ships-latest-river-attack-kachin-state,"Forces from the Kachin Independence Army (KIA) destroyed two vessels from a military junta reinforcement flotilla docked in Shwegu Town on Sept. 9, according to KIA officials and local sources, continuing a campaign targeting regime supply lines along the Ayeyarwady River.
The attack targeted an advance group of nine vessels—comprising four riverine combat ships, four pusher tugboats, and an iron-clad barge—that arrived in Shwegu on Sept. 8.
Local sources and initial photos indicate two tugboats caught fire and were destroyed as they prepared to depart upstream toward Bhamo.
""We received information that the vessels had traveled from Katha to Shwegu and were docked there. Two of them caught fire in the KIA attack,"" said KIA spokesperson Col. Naw Bu, adding that details regarding casualties and destroyed cargo remain under verification.
This second flotilla left Mandalay earlier this month to resupply junta positions in northern Myanmar following severe losses suffered by a previous 15-vessel convoy in late August, in which KIA forces destroyed eight ships.
The remaining 27 vessels of the current flotilla are currently docked and offloading cargo in Sagaing Region's Tigyaing Township."
2026-09-10,Myitkyina Journal,"KIO Holds Junta Flotilla Captives Under International Law, Begins Screening Civilians",207,https://www.bnionline.net/en/news/kio-holds-junta-flotilla-captives-under-international-law-begins-screening-civilians,"The Kachin Independence Organization (KIO) is holding more than 100 prisoners of war and civilians captured from an intercepted military junta river flotilla in accordance with international law, according to KIA spokesperson Col. Naw Bu.
The captives were taken on Sept. 2 when Kachin Independence Army (KIA) forces and allied groups intercepted a 15-vessel junta flotilla traveling upstream along the Ayeyarwady River between Shwegu and Bhamo towns.
KIA forces destroyed eight vessels during the ambush, forcing several ships to surrender, while seven remaining vessels reached Bhamo.
Col. Naw Bu stated that screening is underway to separate active combatants from non-combatants. Among those detained are 26 youths aged 18 to 22 who testified to being forcibly recruited under the regime's conscription law, as well as 17 married women and eight children brought along by junta personnel.
The screening process comes as the military regime launches another reinforcement attempt.
A second junta flotilla of 31 vessels that departed from Mandalay on Sept. 5 has reached Sagaing Region's Tigyaing Township by Sept. 8, prompting resistance forces to warn riverine communities of potential airstrikes and artillery bombardments.
Fierce ground clashes continue in Shwegu Township and around Bhamo, where the KIA has maintained a major offensive against regime positions since late 2024."
2026-09-10,Network Media Group,Arakan Army Advances on Key Junta Weapons Factories in Bago Region,152,https://www.bnionline.net/en/news/arakan-army-advances-key-junta-weapons-factories-bago-region,"The Arakan Army (AA) has advanced within artillery range of two major junta defense equipment factories in south-central Myanmar’s Bago Region, triggering daily heavy clashes, artillery exchanges, and regime airstrikes, according to local sources.
The ethnic armed group has closed in on Directorate of Defence Industries (DDI) facilities No. 9 and No. 16 in Padaung Township, Pyay District.
In response, junta forces positioned near Mathon Village have been firing heavy howitzers daily since Sept. 4 to halt the AA's progress, supported by airstrikes.
AA troops responding from nearby hilltops have recently captured critical defensive outposts, including the Kywekantaung encampment—the primary buffer for DDI-16—and ""Point 666,"" a strategic base in the Thayedan Reserved Forest with jungle routes connecting directly to Thandwe Township in neighboring Rakhine State.
Residents from nearby Okshitpin Village reported near-constant artillery fire resuming every dawn.
The AA previously struck the facility in February, forcing a temporary shutdown and defensive buildup."
2026-09-08,Chin World,Khumi Chin Community Opposes AA’s Arakan Language Curriculum in Paletwa,239,https://www.bnionline.net/en/news/khumi-chin-community-opposes-aas-arakan-language-curriculum-paletwa,"Indigenous Khumi Chin leaders and civil society groups have strongly opposed the Arakan Army’s (AA) implementation of an Arakan-language curriculum in basic education schools across Chin State’s Paletwa Township, calling the move a violation of indigenous rights.
The controversy arose after the AA and its political wing, the United League of Arakan (ULA), introduced Arakanese literature and history as a mandatory Grade 12 subject for the current academic year—replacing the standard Myanmar language subject not only in controlled areas of Arakan (Rakhine) State, but also in neighboring Paletwa.
In a statement issued on September 6, the Global Khumi Organization (GKO) condemned the policy, stating that imposing an external ethnic curriculum without local consent violates the United Nations Declaration on the Rights of Indigenous Peoples (UNDRIP) and risks sowing deep communal divisions.
""Bringing a new Arakan-language curriculum into Paletwa, which is an integral part of Chin State, is seen as an attempt to exert dominant ethnic influence,"" a local Khumi resident told Chin World. ""People are only remaining quiet because those issuing the orders are armed.""
Developed by the ULA’s Arakan National Education Department, the new Grade 12 curriculum uses the Myanmar alphabet to teach Arakanese literature, history, and traditional customs.
While Khumi literature is already taught in predominantly Khumi areas, local communities view the AA's unilateral educational policy as an overreach of authority in Chin State, underscoring growing governance tensions between the regional resistance administration and local ethnic minorities."
2026-09-08,Shan Herald Agency for News,Scammers Target Myanmar Travelers in Shan State to Fuel Telecom Fraud Operations,305,https://www.bnionline.net/en/news/scammers-target-myanmar-travelers-shan-state-fuel-telecom-fraud-operations,"Fraudsters in southern Shan State’s Taunggyi Township are targeting travelers at intercity bus stops and transit hubs, posing as bank representatives to collect national identification card (NIC) data and facial photographs for telecom scam syndicates, according to residents and victims.
Operating in towns like Aungpan, middle-aged scammers lure unsuspecting victims with offers to set up free accounts at major financial institutions, including KBZ Bank and AYA Bank.
After they take photographs of victims' identity cards and faces, the perpetrators abscond, selling the biometric and personal data to online scam operations—locally known as Zhapaian—for tens of millions of Myanmar kyat.
The scam exploits military junta travel mandates that require Myanmar citizens to carry physical identity cards at all times due to ongoing political instability.
Most victims realize their information has been stolen when they attempt to open a bank account themselves.
A resident of neighboring Ywangan Township, for instance, was turned away by KBZ Bank staff after finding an account had already been fraudulently registered using his identity credentials.
""I was in Aungpan when people offered to help me open a bank account. They took photos of my NIC and face, then claimed they couldn't finish it right away and left,"" the victim told the Shan Herald Agency for News. ""When I later went to open an account myself, I was told one was already registered under my name.""DOCX
Community members and cybersecurity advocates warn that stolen credentials put victims at severe legal risk, exposing them to liabilities involving illicit financial transactions, money laundering, and unauthorized loans.
Concerns are also growing over parallel security threats on regional transit routes, where individuals in junta uniforms have reportedly been seen photographing travelers' identity documents.
Local tech advocates have additionally urged the public to beware of phishing links distributed via Viber and Telegram platforms used to compromise mobile devices."
2026-09-08,Kachin News Group,Key Myanmar Bridge Damaged in Junta Airstrike Amid Heavy Fighting Near Bhamo,246,https://www.bnionline.net/en/news/key-myanmar-bridge-damaged-junta-airstrike-amid-heavy-fighting-near-bhamo,"A strategic dual-use bridge in Kachin State’s Bhamo Township was damaged in a military junta airstrike on September 5, following heavy attacks by resistance forces on a military flotilla navigating the Ayeyarwady River, residents and resistance sources reported.
The Hsinhkan Bridge—which carries both a road and railway line linking Bhamo with Katha in Sagaing Region—sustained structural damage during the bombardment. The airstrike bent the supporting steel frame on the eastern side, left a car-sized crater in the bridge deck, and rendered the railway line completely unusable.
The attack occurred after a 15-vessel junta flotilla traveling upstream from Mandalay came under intense ambush by a resistance coalition, including the Kachin Independence Army (KIA) and the Kachin People’s Defence Force (KPDF).
“The junta bombed the bridge both to secure the flotilla’s passage and to sever logistics routes coming from Sagaing Region,” a Bhamo-based resistance fighter stated on social media, noting that the narrow river section near Hsinhkan Village is a frequent ambush site.
While parts of the flotilla were heavily damaged—leading to the surrender of several vessels and the capture of nearly 200 prisoners of war by the KIA—seven ships, including two combat vessels, managed to reach Bhamo Town. Other vessels remain stranded in Shwegu Township.
Ground fighting continues to rage around Hsinhkan, Waema, Sinsakhan, and Nawngmo villages as disembarked junta troops attempt to regroup and counter resistance forces. Ongoing hostilities have restricted access to the site, preventing independent verification of the full extent of the bridge's damage."
2026-09-08,Development Media Group,Heavy Fighting Enters Fourth Day as Myanmar Junta Tries to Advance Along Sittwe-Ponnagyun Border,314,https://www.bnionline.net/en/news/heavy-fighting-enters-fourth-day-myanmar-junta-tries-advance-along-sittwe-ponnagyun-border,"Intense clashes between Myanmar military junta forces and the Arakan Army (AA) continued for a fourth consecutive day on September 7 along the border of Sittwe and Ponnagyun townships, as junta troops attempted to push deeper into AA-controlled territory, according to military sources and local reports.
Fighting escalated on the morning of September 4 when junta ground forces, supported by armored vehicles and naval warships, launched an offensive across the strategic Minchaung Bridge toward Kuntaung village in Ponnagyun Township.
The Arakan Army subsequently deployed reinforcements and launched counterattacks.
Over the past four days, the junta has unleashed heavy artillery, drone strikes, and jet fighter bombardments targeting civilian communities across Ponnagyun, Rathedaung, and Pauktaw townships. Affected areas include Kuntaung, Sabahtar, Aidin, Thonesaung, Phetkya, and Thaekhon villages, causing significant destruction and damaging civilian property.
""From around 1:00 PM on September 6, the Arakan Army launched drone attacks near Minchaung Bridge, followed by intermittent exchanges of heavy artillery and small-arms fire throughout the day,"" a military source told DMG.
Military analysts view the offensive across Minchaung Bridge as a strategic attempt by the military regime to establish a foothold in Ponnagyun Township and secure key transport junctions leading to Rathedaung.
""Their primary objective is Minchaung Bridge and Kuntaung village, aiming to secure control up to the Ponnagyun-Rathedaung road junction,"" said Captain Zin Yaw, a military defector.
The ongoing escalation has forced thousands of civilians from roughly 20 villages across Ponnagyun and Rathedaung townships to flee their homes.
Simultaneous conflict is escalating elsewhere in Arakan State. Heavy fighting continues in Kyaukphyu Township amid junta naval movements and ground advances, while junta forces are attempting amphibious landings supported by relentless airstrikes in Thandwe and Gwa townships.
Analysts warn that hostilities across the region are likely to intensify further as the junta deploys massive air, naval, and ground assets in a bid to reclaim territory lost to the Arakan Army."
2026-09-08,Independent Mon News Agency,Myanmar Junta Arrests Married Couple in Mon State Over Alleged Links to Resistance Groups,211,https://www.bnionline.net/en/news/myanmar-junta-arrests-married-couple-mon-state-over-alleged-links-resistance-groups,"Myanmar military junta forces have arrested a married couple in Mon State’s Thanbyuzayat Township for allegedly supplying information to anti-junta resistance forces, according to residents and sources close to the police.
The couple—identified as 31-year-old Aung Myint Mo Htet (also known as Maung Phyu) and his wife, Ma Phyu Phyu Aung (also known as Ma Phyu)—were detained around noon on September 4 while working as rubber tappers in the Peinhnetaw village area.
Sources close to local law enforcement said the migrant couple was targeted for allegedly reporting military troop movements to joint Karen National Liberation Army (KNLA) and People’s Defense Force (PDF) units, as well as failing to report resistance activity to junta authorities.
“They were arrested because they were reportedly providing information to revolutionary groups about the movements and activities of the military,” a resident told Mon News.
The couple is currently being held at Thanbyuzayat Police Station and faces prosecution under Section 52(a) of the Counter-Terrorism Law, a charge that carries severe prison sentences.
The arrests reflect a broader ongoing crackdown across Mon State, where junta forces routinely detain civilians on suspicion of aiding revolutionary groups. In August, three residents were similarly charged under the Counter-Terrorism Law merely for posting comments on social media pages associated with resistance organizations."
2026-09-08,Mizzima,"At Least Five Dead, Including Two Children, as Severe Flooding Hits Myanmar’s Kale Township",255,https://www.bnionline.net/en/news/least-five-dead-including-two-children-severe-flooding-hits-myanmars-kale-township,"Severe flooding triggered by torrential rainfall and mountain runoff in Sagaing Region’s Kale Township—located near the border with India—has killed at least five people, including two children, and displaced more than 1,000 residents, according to local rescue teams and officials.
Days of heavy rain and runoff from the neighboring Chin Hills caused the Myittha River and local creeks to overflow last week, submerging low-lying wards and surrounding villages, including Nat Chaung, Aung Myin Thar, Sae Gyi, Nat Nan, and Zin Ka Lin.
Floodwaters have begun to recede, but local authorities and rescue groups warn that thick layers of mud and the threat of waterborne diseases, such as diarrhea and skin infections, pose ongoing risks to survivors.
Among the victims was 15-year-old Maung Aung Phway Win, who drowned on September 6 after being swept away by strong currents in Thwi Ngoe Creek while retrieving floating firewood with his father.
Other casualties include a young child who died in a landslide on September 3 while watching floodwaters in Kale’s 9-Mile area, a 55-year-old woman swept away after a riverbank collapsed near U-pot Creek, a 28-year-old cattle herder in Letpanchaung village, and an unidentified man whose body was recovered near Chan Thar village.
Over 1,000 displaced residents are currently taking temporary shelter in local schools across Kale town as authorities assess the damage to homes and agricultural land.
Myanmar’s Department of Meteorology and Hydrology had previously reported that the Myittha River crested nearly two feet above its danger mark before water levels began to fall over the weekend."
2026-09-08,Development Media Group,Arakan Ethnic Media Outlet Narinjara News Marks 25 Years Amid Press Freedom Crisis,224,https://www.bnionline.net/en/news/arakan-ethnic-media-outlet-narinjara-news-marks-25-years-amid-press-freedom-crisis,"Independent media organization Narinjara News marked its 25th anniversary on September 7, celebrating a major milestone as one of Arakan’s longest-running ethnic news outlets operating amid severe political instability and safety threats across Myanmar.
Founded on September 7, 2001, Narinjara has spent a quarter-century reporting on political, social, and humanitarian affairs in Arakan State, navigating successive periods of military rule, democratic transition, and intense armed conflict.
The outlet’s 25-year journey mirrors the broader evolution of Myanmar’s ethnic press, growing from early publications such as Arakan Post to key partnerships with regional ethnic media networks.
However, the anniversary comes at a perilous moment for press freedom in Myanmar. Since the 2021 military coup, independent journalists have faced unprecedented risks, including armed violence, junta airstrikes, widespread displacement, telecommunications blackouts, and severe access restrictions.
The media landscape in Arakan State has shifted dramatically as the United League of Arakan/Arakan Army (ULA/AA) expands its territorial control.
At the same time, active fighting persists in remaining junta-held enclaves.
Media observers emphasize that independent reporting remains vital during conflict and political transition to document humanitarian conditions, civilian protection, and human rights, while holding both military and newly emerging governing structures accountable.
Narinjara’s silver jubilee highlights the enduring resilience of ethnic media in giving local communities a voice and providing crucial public access to reliable information despite mounting danger.
Photo: Narinjara"
2026-09-08,Independent Mon News Agency,Woman Injured in Junta Artillery Shelling in Southern Myanmar,262,https://www.bnionline.net/en/news/woman-injured-junta-artillery-shelling-southern-myanmar,"A 38-year-old woman was injured when an artillery shell fired by Myanmar military junta forces struck a residential area in Tanintharyi Region’s Yebyu Township, according to residents and news reports.
The incident occurred early on September 3 following a 30-minute clash between revolutionary forces and an advancing junta column moving from Kywetalin village toward Yar Phue village.
Following the engagement, junta forces fired two artillery shells toward the surrounding communities.
One shell detonated at a cemetery outside Kywetalin village, while the second hit a home at the entrance of Yar Phue village, wounding the victim in the hand with shrapnel.
“They fired two artillery shells indiscriminately after the gunfire stopped,” a resident told Mon News. “That’s how a woman was struck in the hand. Fortunately, her injuries were not life-threatening.”
The victim is currently receiving medical treatment at a local village clinic.
The attack comes amid a significant military buildup in the area. Local sources report that the junta deployed over 100 additional troops to Yar Phue and Kywetalin during the final week of August, doubling the total visible force to over 200 soldiers, excluding roving patrols in nearby forests.
The motive behind the deployment remains unclear, as no prior clashes had been reported in the days leading up to the reinforcement.
Human rights advocates have repeatedly documented military atrocities in the region. According to a recent report by Fortify Rights, junta forces in Yebyu Township have engaged in killings, torture, and the arson of civilian homes as part of efforts to secure control over the strategic Dawei Special Economic Zone (SEZ)."
2026-09-08,Mizzima,Myanmar Junta Bans Villagers in Mandalay’s Myingyan District from Buying Rice,321,https://www.bnionline.net/en/news/myanmar-junta-bans-villagers-mandalays-myingyan-district-buying-rice,"Military junta forces in central Myanmar have banned residents from surrounding villages from entering key towns in Mandalay Region’s Myingyan District to purchase food and medicine, according to residents and an activist group.
The ban applies to major commercial hubs in the district, including Myingyan, Taungtha, and Natogyi Towns.
Locals reported that junta troops and members of the allied Pyusawhti militia at entry and exit checkpoints are confiscating basic supplies, physically assaulting buyers, and threatening them with death if they attempt to transport goods back to their villages.
The restrictions began in Myingyan and Taungtha on September 5, and extended to Natogyi on September 7, according to local sources and the Myingyan Public Movement Committee.
“They strictly prohibit us from bringing back rice, cooking oil, or medicine,” a Myingyan resident told Mizzima. “They told us, ‘Do not come at all. If you return, we will shoot you dead.’ All roads linking the towns and villages are now blocked.”DOCX
Sources indicate the travel ban could remain in place for 10 to 15 days, mimicking the military's long-standing ""Four Cuts"" doctrine—a counter-insurgency strategy designed to sever food, funding, intelligence, and recruitment lines to resistance forces.
Checkpoint inspections have grown increasingly violent. Residents carrying more than 4.2 kilograms of rice are reportedly physically assaulted, while those carrying smaller quantities have their food confiscated and discarded.
The restrictions pose a severe threat to food security in Myingyan District. Located in Myanmar’s arid Dry Zone, the area relies heavily on imported rice from irrigated regions like Ayeyarwady and Sagaing.
Local farmers primarily cultivate cash crops such as pulses, sesame, cotton, and onions, producing very little rice of their own.
While the junta has restricted the movement of food, oil, and salt in Myingyan District since last year—often subjecting villagers to extortion and transit fees of up to 5,000 MMK ($2.30 USD) per bag of rice—the complete closure of access roads marks a sharp escalation in enforcement."
2026-09-08,Independent Mon News Agency,"Child Killed, Woman Injured in Junta Artillery Attack on Mon State Village",203,https://www.bnionline.net/en/news/child-killed-woman-injured-junta-artillery-attack-mon-state-village,"A 10-year-old child was killed and his mother injured when Myanmar military junta forces shelled a civilian village in Mon State’s Bilin Township without prior engagement, according to residents.
Units from the junta’s Light Infantry Division 44, based in neighboring Kyaikto Township, fired two artillery shells toward Nyaung Thoke village at around 5:00 p.m. on September 6.
One shell detonated inside the village, killing the 10-year-old child instantly. The victim's mother, a woman in her 40s, suffered shrapnel wounds and is receiving care.
“The child was killed on the spot when the shell landed, and the mother was injured,” a resident told Mon News, emphasizing that no active fighting was occurring in or around the village at the time of the attack.
The shelling marks the latest in a series of indiscriminate attacks targeting civilian areas in Bilin Township. In August, a similar junta artillery strike in Zee Pyaw village killed a five-year-old kindergarten student and wounded at least 11 others.
According to reports from the Karen National Union (KNU), the military regime has increasingly relied on heavy artillery and airstrikes against populated villages across the region, resulting in rising civilian casualties, widespread destruction of homes, and the displacement of thousands of residents."
2026-09-07,Than Lwin Times,"Junta Deputy Commander Calls for Integrity, but Reality Tells a Different Story",411,https://www.bnionline.net/en/news/junta-deputy-commander-calls-integrity-reality-tells-different-story,"Although the junta’s deputy commander-in-chief has called on military officers leading battalions and brigades to avoid misconduct and uphold integrity, the reality on the ground is starkly different, according to Civil Disobedience Movement (CDM) participants and residents.
On September 4, during a meeting with officers at the Army’s Defense Services Headquarters compound in Naypyitaw, junta Deputy Commander-in-Chief General Kyaw Swar Lin stressed the importance of integrity and ethical conduct.
In his speech, he urged officers to set an example by adhering strictly to military discipline and warning against illicit drugs, corruption, sexual misconduct, and online gambling. In practice, however, systemic corruption reportedly permeates every level of the Myanmar military.
Captain Zin Yaw, a former military officer who joined the CDM, noted that some senior officers accumulated wealth through illegal drug trafficking early in their careers as second lieutenants before rising to high-ranking positions at headquarters. Consequently, leadership is fully aware of illicit activities by lower-level officers.
“The junta’s unwritten rule is that wrongdoing isn’t considered a crime unless you get caught,” Captain Zin Yaw said. “Even when someone is exposed, senior officers usually shield those close to them. The system doesn't deter misconduct—it simply encourages personnel to do it covertly.”
Illicit trade, drug trafficking, and online gambling operations currently thrive across major cities. Meanwhile, junta checkpoints along the Thai-Myanmar border systematically extort money from merchants under the guise of enforcing trade regulations.
A local political analyst emphasized that junta officials and soldiers—from border security commanders to rank-and-file personnel—are deeply entangled in corruption networks, as cyber-scam hubs, human organ trafficking, and drug rings rely directly on military protection and kickbacks.
“None of them, from high-level border officers to frontline soldiers, are clean,” the analyst said. “Virtually all illegal operations function through direct ties to junta authorities. The military regime is the central hub and primary perpetrator of these criminal networks.”
Residents also report that rank-and-file soldiers, heavily addicted to online gambling, routinely extort money and confiscate civilian property under pretenses.
“Soldiers at the bottom level are addicted to online gambling,” a border resident told Than Lwin Times. “They accuse civilians of carrying illegal goods, seize the items, and then erase them from official records. Ordinary people bear the brunt of this unchecked corruption.”
Furthermore, junta troops have reportedly been selling goods confiscated during raids on telecom scam centers along the Thai border at steep discounts and dividing the proceeds among themselves—a practice senior administrative officials are fully aware of but willfully ignore."
